srclang,trglang,srcIndex,segmentId,judgeID,system1Id,system1rank,system2Id,system2rank,rankingID
eng,fre,97,97,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,1,newsdiscusstest2015.online-E.0.en-fr.txt,4,1977
eng,fre,97,97,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,1,newsdiscusstest2015.online-A.0.en-fr.txt,2,1977
eng,fre,97,97,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,1,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,5,1977
eng,fre,97,97,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,1,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,3,1977
eng,fre,97,97,judge17,newsdiscusstest2015.online-E.0.en-fr.txt,4,newsdiscusstest2015.online-A.0.en-fr.txt,2,1977
eng,fre,97,97,judge17,newsdiscusstest2015.online-E.0.en-fr.txt,4,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,5,1977
eng,fre,97,97,judge17,newsdiscusstest2015.online-E.0.en-fr.txt,4,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,3,1977
eng,fre,97,97,judge17,newsdiscusstest2015.online-A.0.en-fr.txt,2,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,5,1977
eng,fre,97,97,judge17,newsdiscusstest2015.online-A.0.en-fr.txt,2,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,3,1977
eng,fre,97,97,judge17,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,5,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,3,1977
eng,fre,381,381,judge19,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,2,1978
eng,fre,381,381,judge19,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,newsdiscusstest2015.online-E.0.en-fr.txt,4,1978
eng,fre,381,381,judge19,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,newsdiscusstest2015.online-F.0.en-fr.txt,2,1978
eng,fre,381,381,judge19,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,5,1978
eng,fre,381,381,judge19,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,newsdiscusstest2015.online-B.0.en-fr.txt,1,1978
eng,fre,381,381,judge19,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,2,newsdiscusstest2015.online-E.0.en-fr.txt,4,1978
eng,fre,381,381,judge19,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,2,newsdiscusstest2015.online-F.0.en-fr.txt,2,1978
eng,fre,381,381,judge19,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,2,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,5,1978
eng,fre,381,381,judge19,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,2,newsdiscusstest2015.online-B.0.en-fr.txt,1,1978
eng,fre,381,381,judge19,newsdiscusstest2015.online-E.0.en-fr.txt,4,newsdiscusstest2015.online-F.0.en-fr.txt,2,1978
eng,fre,381,381,judge19,newsdiscusstest2015.online-E.0.en-fr.txt,4,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,5,1978
eng,fre,381,381,judge19,newsdiscusstest2015.online-E.0.en-fr.txt,4,newsdiscusstest2015.online-B.0.en-fr.txt,1,1978
eng,fre,381,381,judge19,newsdiscusstest2015.online-F.0.en-fr.txt,2,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,5,1978
eng,fre,381,381,judge19,newsdiscusstest2015.online-F.0.en-fr.txt,2,newsdiscusstest2015.online-B.0.en-fr.txt,1,1978
eng,fre,381,381,judge19,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,5,newsdiscusstest2015.online-B.0.en-fr.txt,1,1978
eng,fre,1418,1418,judge19,newsdiscusstest2015.online-B.0.en-fr.txt,2,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,4,1979
eng,fre,1418,1418,judge19,newsdiscusstest2015.online-B.0.en-fr.txt,2,newsdiscusstest2015.online-A.0.en-fr.txt,3,1979
eng,fre,1418,1418,judge19,newsdiscusstest2015.online-B.0.en-fr.txt,2,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,4,1979
eng,fre,1418,1418,judge19,newsdiscusstest2015.online-B.0.en-fr.txt,2,newsdiscusstest2015.online-F.0.en-fr.txt,1,1979
eng,fre,1418,1418,judge19,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,4,newsdiscusstest2015.online-A.0.en-fr.txt,3,1979
eng,fre,1418,1418,judge19,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,4,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,4,1979
eng,fre,1418,1418,judge19,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,4,newsdiscusstest2015.online-F.0.en-fr.txt,1,1979
eng,fre,1418,1418,judge19,newsdiscusstest2015.online-A.0.en-fr.txt,3,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,4,1979
eng,fre,1418,1418,judge19,newsdiscusstest2015.online-A.0.en-fr.txt,3,newsdiscusstest2015.online-F.0.en-fr.txt,1,1979
eng,fre,1418,1418,judge19,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,4,newsdiscusstest2015.online-F.0.en-fr.txt,1,1979
eng,fre,894,894,judge19,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,5,newsdiscusstest2015.online-A.0.en-fr.txt,4,1980
eng,fre,894,894,judge19,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,5,newsdiscusstest2015.online-F.0.en-fr.txt,1,1980
eng,fre,894,894,judge19,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,5,newsdiscusstest2015.online-B.0.en-fr.txt,2,1980
eng,fre,894,894,judge19,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,5,newsdiscusstest2015.online-E.0.en-fr.txt,3,1980
eng,fre,894,894,judge19,newsdiscusstest2015.online-A.0.en-fr.txt,4,newsdiscusstest2015.online-F.0.en-fr.txt,1,1980
eng,fre,894,894,judge19,newsdiscusstest2015.online-A.0.en-fr.txt,4,newsdiscusstest2015.online-B.0.en-fr.txt,2,1980
eng,fre,894,894,judge19,newsdiscusstest2015.online-A.0.en-fr.txt,4,newsdiscusstest2015.online-E.0.en-fr.txt,3,1980
eng,fre,894,894,judge19,newsdiscusstest2015.online-F.0.en-fr.txt,1,newsdiscusstest2015.online-B.0.en-fr.txt,2,1980
eng,fre,894,894,judge19,newsdiscusstest2015.online-F.0.en-fr.txt,1,newsdiscusstest2015.online-E.0.en-fr.txt,3,1980
eng,fre,894,894,judge19,newsdiscusstest2015.online-B.0.en-fr.txt,2,newsdiscusstest2015.online-E.0.en-fr.txt,3,1980
eng,fre,1312,1312,judge78,newsdiscusstest2015.online-F.0.en-fr.txt,1,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,1981
eng,fre,1312,1312,judge78,newsdiscusstest2015.online-F.0.en-fr.txt,1,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,1981
eng,fre,1312,1312,judge78,newsdiscusstest2015.online-F.0.en-fr.txt,1,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,1981
eng,fre,1312,1312,judge78,newsdiscusstest2015.online-F.0.en-fr.txt,1,newsdiscusstest2015.online-A.0.en-fr.txt,1,1981
eng,fre,1312,1312,judge78,newsdiscusstest2015.online-F.0.en-fr.txt,1,newsdiscusstest2015.online-B.0.en-fr.txt,1,1981
eng,fre,1312,1312,judge78,newsdiscusstest2015.online-F.0.en-fr.txt,1,newsdiscusstest2015.online-E.0.en-fr.txt,1,1981
eng,fre,1312,1312,judge78,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,1981
eng,fre,1312,1312,judge78,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,1981
eng,fre,1312,1312,judge78,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,newsdiscusstest2015.online-A.0.en-fr.txt,1,1981
eng,fre,1312,1312,judge78,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,newsdiscusstest2015.online-B.0.en-fr.txt,1,1981
eng,fre,1312,1312,judge78,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,newsdiscusstest2015.online-E.0.en-fr.txt,1,1981
eng,fre,1312,1312,judge78,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,1981
eng,fre,1312,1312,judge78,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,newsdiscusstest2015.online-A.0.en-fr.txt,1,1981
eng,fre,1312,1312,judge78,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,newsdiscusstest2015.online-B.0.en-fr.txt,1,1981
eng,fre,1312,1312,judge78,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,newsdiscusstest2015.online-E.0.en-fr.txt,1,1981
eng,fre,1312,1312,judge78,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,newsdiscusstest2015.online-A.0.en-fr.txt,1,1981
eng,fre,1312,1312,judge78,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,newsdiscusstest2015.online-B.0.en-fr.txt,1,1981
eng,fre,1312,1312,judge78,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,newsdiscusstest2015.online-E.0.en-fr.txt,1,1981
eng,fre,1312,1312,judge78,newsdiscusstest2015.online-A.0.en-fr.txt,1,newsdiscusstest2015.online-B.0.en-fr.txt,1,1981
eng,fre,1312,1312,judge78,newsdiscusstest2015.online-A.0.en-fr.txt,1,newsdiscusstest2015.online-E.0.en-fr.txt,1,1981
eng,fre,1312,1312,judge78,newsdiscusstest2015.online-B.0.en-fr.txt,1,newsdiscusstest2015.online-E.0.en-fr.txt,1,1981
eng,fre,1095,1095,judge78,newsdiscusstest2015.online-B.0.en-fr.txt,3,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,1983
eng,fre,1095,1095,judge78,newsdiscusstest2015.online-B.0.en-fr.txt,3,newsdiscusstest2015.online-F.0.en-fr.txt,2,1983
eng,fre,1095,1095,judge78,newsdiscusstest2015.online-B.0.en-fr.txt,3,newsdiscusstest2015.online-A.0.en-fr.txt,2,1983
eng,fre,1095,1095,judge78,newsdiscusstest2015.online-B.0.en-fr.txt,3,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,1983
eng,fre,1095,1095,judge78,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,newsdiscusstest2015.online-F.0.en-fr.txt,2,1983
eng,fre,1095,1095,judge78,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,newsdiscusstest2015.online-A.0.en-fr.txt,2,1983
eng,fre,1095,1095,judge78,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,1983
eng,fre,1095,1095,judge78,newsdiscusstest2015.online-F.0.en-fr.txt,2,newsdiscusstest2015.online-A.0.en-fr.txt,2,1983
eng,fre,1095,1095,judge78,newsdiscusstest2015.online-F.0.en-fr.txt,2,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,1983
eng,fre,1095,1095,judge78,newsdiscusstest2015.online-A.0.en-fr.txt,2,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,1983
eng,fre,1198,1198,judge18,newsdiscusstest2015.online-A.0.en-fr.txt,2,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,1984
eng,fre,1198,1198,judge18,newsdiscusstest2015.online-A.0.en-fr.txt,2,newsdiscusstest2015.online-E.0.en-fr.txt,2,1984
eng,fre,1198,1198,judge18,newsdiscusstest2015.online-A.0.en-fr.txt,2,newsdiscusstest2015.online-B.0.en-fr.txt,3,1984
eng,fre,1198,1198,judge18,newsdiscusstest2015.online-A.0.en-fr.txt,2,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,1984
eng,fre,1198,1198,judge18,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,newsdiscusstest2015.online-E.0.en-fr.txt,2,1984
eng,fre,1198,1198,judge18,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,newsdiscusstest2015.online-B.0.en-fr.txt,3,1984
eng,fre,1198,1198,judge18,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,1984
eng,fre,1198,1198,judge18,newsdiscusstest2015.online-E.0.en-fr.txt,2,newsdiscusstest2015.online-B.0.en-fr.txt,3,1984
eng,fre,1198,1198,judge18,newsdiscusstest2015.online-E.0.en-fr.txt,2,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,1984
eng,fre,1198,1198,judge18,newsdiscusstest2015.online-B.0.en-fr.txt,3,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,1984
eng,fre,114,114,judge18,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,newsdiscusstest2015.online-A.0.en-fr.txt,1,1985
eng,fre,114,114,judge18,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,newsdiscusstest2015.online-B.0.en-fr.txt,1,1985
eng,fre,114,114,judge18,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,newsdiscusstest2015.online-E.0.en-fr.txt,4,1985
eng,fre,114,114,judge18,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,1985
eng,fre,114,114,judge18,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,newsdiscusstest2015.online-F.0.en-fr.txt,5,1985
eng,fre,114,114,judge18,newsdiscusstest2015.online-A.0.en-fr.txt,1,newsdiscusstest2015.online-B.0.en-fr.txt,1,1985
eng,fre,114,114,judge18,newsdiscusstest2015.online-A.0.en-fr.txt,1,newsdiscusstest2015.online-E.0.en-fr.txt,4,1985
eng,fre,114,114,judge18,newsdiscusstest2015.online-A.0.en-fr.txt,1,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,1985
eng,fre,114,114,judge18,newsdiscusstest2015.online-A.0.en-fr.txt,1,newsdiscusstest2015.online-F.0.en-fr.txt,5,1985
eng,fre,114,114,judge18,newsdiscusstest2015.online-B.0.en-fr.txt,1,newsdiscusstest2015.online-E.0.en-fr.txt,4,1985
eng,fre,114,114,judge18,newsdiscusstest2015.online-B.0.en-fr.txt,1,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,1985
eng,fre,114,114,judge18,newsdiscusstest2015.online-B.0.en-fr.txt,1,newsdiscusstest2015.online-F.0.en-fr.txt,5,1985
eng,fre,114,114,judge18,newsdiscusstest2015.online-E.0.en-fr.txt,4,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,1985
eng,fre,114,114,judge18,newsdiscusstest2015.online-E.0.en-fr.txt,4,newsdiscusstest2015.online-F.0.en-fr.txt,5,1985
eng,fre,114,114,judge18,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,newsdiscusstest2015.online-F.0.en-fr.txt,5,1985
eng,fre,243,243,judge18,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,newsdiscusstest2015.online-A.0.en-fr.txt,2,1986
eng,fre,243,243,judge18,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,newsdiscusstest2015.online-E.0.en-fr.txt,3,1986
eng,fre,243,243,judge18,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,1986
eng,fre,243,243,judge18,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,1,newsdiscusstest2015.online-B.0.en-fr.txt,4,1986
eng,fre,243,243,judge18,newsdiscusstest2015.online-A.0.en-fr.txt,2,newsdiscusstest2015.online-E.0.en-fr.txt,3,1986
eng,fre,243,243,judge18,newsdiscusstest2015.online-A.0.en-fr.txt,2,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,1986
eng,fre,243,243,judge18,newsdiscusstest2015.online-A.0.en-fr.txt,2,newsdiscusstest2015.online-B.0.en-fr.txt,4,1986
eng,fre,243,243,judge18,newsdiscusstest2015.online-E.0.en-fr.txt,3,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,1986
eng,fre,243,243,judge18,newsdiscusstest2015.online-E.0.en-fr.txt,3,newsdiscusstest2015.online-B.0.en-fr.txt,4,1986
eng,fre,243,243,judge18,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,1,newsdiscusstest2015.online-B.0.en-fr.txt,4,1986
eng,fre,1193,1193,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,4,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,4,1987
eng,fre,1193,1193,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,4,newsdiscusstest2015.online-E.0.en-fr.txt,1,1987
eng,fre,1193,1193,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,4,newsdiscusstest2015.online-A.0.en-fr.txt,5,1987
eng,fre,1193,1193,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,4,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,2,1987
eng,fre,1193,1193,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,4,newsdiscusstest2015.online-F.0.en-fr.txt,3,1987
eng,fre,1193,1193,judge17,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,4,newsdiscusstest2015.online-E.0.en-fr.txt,1,1987
eng,fre,1193,1193,judge17,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,4,newsdiscusstest2015.online-A.0.en-fr.txt,5,1987
eng,fre,1193,1193,judge17,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,4,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,2,1987
eng,fre,1193,1193,judge17,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,4,newsdiscusstest2015.online-F.0.en-fr.txt,3,1987
eng,fre,1193,1193,judge17,newsdiscusstest2015.online-E.0.en-fr.txt,1,newsdiscusstest2015.online-A.0.en-fr.txt,5,1987
eng,fre,1193,1193,judge17,newsdiscusstest2015.online-E.0.en-fr.txt,1,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,2,1987
eng,fre,1193,1193,judge17,newsdiscusstest2015.online-E.0.en-fr.txt,1,newsdiscusstest2015.online-F.0.en-fr.txt,3,1987
eng,fre,1193,1193,judge17,newsdiscusstest2015.online-A.0.en-fr.txt,5,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,2,1987
eng,fre,1193,1193,judge17,newsdiscusstest2015.online-A.0.en-fr.txt,5,newsdiscusstest2015.online-F.0.en-fr.txt,3,1987
eng,fre,1193,1193,judge17,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,2,newsdiscusstest2015.online-F.0.en-fr.txt,3,1987
eng,fre,954,954,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,5,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,4,1988
eng,fre,954,954,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,5,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,2,1988
eng,fre,954,954,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,5,newsdiscusstest2015.online-E.0.en-fr.txt,3,1988
eng,fre,954,954,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,5,newsdiscusstest2015.online-A.0.en-fr.txt,1,1988
eng,fre,954,954,judge17,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,4,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,2,1988
eng,fre,954,954,judge17,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,4,newsdiscusstest2015.online-E.0.en-fr.txt,3,1988
eng,fre,954,954,judge17,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,4,newsdiscusstest2015.online-A.0.en-fr.txt,1,1988
eng,fre,954,954,judge17,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,2,newsdiscusstest2015.online-E.0.en-fr.txt,3,1988
eng,fre,954,954,judge17,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,2,newsdiscusstest2015.online-A.0.en-fr.txt,1,1988
eng,fre,954,954,judge17,newsdiscusstest2015.online-E.0.en-fr.txt,3,newsdiscusstest2015.online-A.0.en-fr.txt,1,1988
eng,fre,1346,1346,judge17,newsdiscusstest2015.online-A.0.en-fr.txt,4,newsdiscusstest2015.online-E.0.en-fr.txt,5,1989
eng,fre,1346,1346,judge17,newsdiscusstest2015.online-A.0.en-fr.txt,4,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,1989
eng,fre,1346,1346,judge17,newsdiscusstest2015.online-A.0.en-fr.txt,4,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,3,1989
eng,fre,1346,1346,judge17,newsdiscusstest2015.online-A.0.en-fr.txt,4,newsdiscusstest2015.online-B.0.en-fr.txt,2,1989
eng,fre,1346,1346,judge17,newsdiscusstest2015.online-E.0.en-fr.txt,5,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,1989
eng,fre,1346,1346,judge17,newsdiscusstest2015.online-E.0.en-fr.txt,5,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,3,1989
eng,fre,1346,1346,judge17,newsdiscusstest2015.online-E.0.en-fr.txt,5,newsdiscusstest2015.online-B.0.en-fr.txt,2,1989
eng,fre,1346,1346,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,3,1989
eng,fre,1346,1346,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,1,newsdiscusstest2015.online-B.0.en-fr.txt,2,1989
eng,fre,1346,1346,judge17,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,3,newsdiscusstest2015.online-B.0.en-fr.txt,2,1989
eng,fre,1010,1010,judge17,newsdiscusstest2015.online-A.0.en-fr.txt,3,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,3,1990
eng,fre,1010,1010,judge17,newsdiscusstest2015.online-A.0.en-fr.txt,3,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,2,1990
eng,fre,1010,1010,judge17,newsdiscusstest2015.online-A.0.en-fr.txt,3,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,1990
eng,fre,1010,1010,judge17,newsdiscusstest2015.online-A.0.en-fr.txt,3,newsdiscusstest2015.online-F.0.en-fr.txt,2,1990
eng,fre,1010,1010,judge17,newsdiscusstest2015.online-A.0.en-fr.txt,3,newsdiscusstest2015.online-E.0.en-fr.txt,5,1990
eng,fre,1010,1010,judge17,newsdiscusstest2015.online-A.0.en-fr.txt,3,newsdiscusstest2015.online-B.0.en-fr.txt,4,1990
eng,fre,1010,1010,judge17,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,3,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,2,1990
eng,fre,1010,1010,judge17,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,3,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,1990
eng,fre,1010,1010,judge17,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,3,newsdiscusstest2015.online-F.0.en-fr.txt,2,1990
eng,fre,1010,1010,judge17,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,3,newsdiscusstest2015.online-E.0.en-fr.txt,5,1990
eng,fre,1010,1010,judge17,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,3,newsdiscusstest2015.online-B.0.en-fr.txt,4,1990
eng,fre,1010,1010,judge17,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,2,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,1990
eng,fre,1010,1010,judge17,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,2,newsdiscusstest2015.online-F.0.en-fr.txt,2,1990
eng,fre,1010,1010,judge17,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,2,newsdiscusstest2015.online-E.0.en-fr.txt,5,1990
eng,fre,1010,1010,judge17,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,2,newsdiscusstest2015.online-B.0.en-fr.txt,4,1990
eng,fre,1010,1010,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,newsdiscusstest2015.online-F.0.en-fr.txt,2,1990
eng,fre,1010,1010,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,newsdiscusstest2015.online-E.0.en-fr.txt,5,1990
eng,fre,1010,1010,judge17,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,2,newsdiscusstest2015.online-B.0.en-fr.txt,4,1990
eng,fre,1010,1010,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,2,newsdiscusstest2015.online-E.0.en-fr.txt,5,1990
eng,fre,1010,1010,judge17,newsdiscusstest2015.online-F.0.en-fr.txt,2,newsdiscusstest2015.online-B.0.en-fr.txt,4,1990
eng,fre,1010,1010,judge17,newsdiscusstest2015.online-E.0.en-fr.txt,5,newsdiscusstest2015.online-B.0.en-fr.txt,4,1990
eng,fre,824,824,judge17,newsdiscusstest2015.online-E.0.en-fr.txt,3,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,5,1991
eng,fre,824,824,judge17,newsdiscusstest2015.online-E.0.en-fr.txt,3,newsdiscusstest2015.online-F.0.en-fr.txt,2,1991
eng,fre,824,824,judge17,newsdiscusstest2015.online-E.0.en-fr.txt,3,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt,2,1991
eng,fre,824,824,judge17,newsdiscusstest2015.online-E.0.en-fr.txt,3,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,4,1991
eng,fre,824,824,judge17,newsdiscusstest2015.online-E.0.en-fr.txt,3,newsdiscusstest2015.online-A.0.en-fr.txt,1,1991
